Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT39,OUT018,2410.086386585367
FDK60,OUT017,1517.634856621005
FDZ25,OUT017,2608.1464869198326
FDG12,OUT046,2153.3142637362625
DRB01,OUT019,542.9755395973153
NCC43,OUT027,5669.163351428568
FDX13,OUT019,542.9755395973153
FDM22,OUT049,876.3205797979799
FDJ03,OUT027,1378.2631852760742
FDU14,OUT018,3327.9525829268273
FDB33,OUT010,384.48867398374
FDP27,OUT046,3343.8390911504407
FDO38,OUT010,130.33349056603777
FDE28,OUT027,5669.163351428568
FDO27,OUT035,1517.634856621005
DRL23,OUT027,3175.335988157896
FDS28,OUT046,876.3205797979799
FDX24,OUT013,1437.187002666666
FDZ02,OUT035,1517.634856621005
FDL46,OUT045,1874.4309598591553
FDS60,OUT027,5669.163351428568
NCO06,OUT017,552.5502107784431
FDO16,OUT035,1349.202909881423
FDC60,OUT049,1349.202909881423
FDA48,OUT018,3327.9525829268273
FDZ36,OUT027,5669.163351428568
FDK27,OUT045,2022.537150961537
FDW23,OUT018,637.5735090128752
FDM14,OUT018,1622.9196420689652
FDM14,OUT013,1735.8992719626171
FDW60,OUT018,2736.9684298755183
FDE21,OUT013,1874.4309598591553
NCM42,OUT035,1622.9196420689652
FDY59,OUT010,230.00859181286538
DRI49,OUT049,1349.202909881423
FDT28,OUT019,384.48867398374
FDQ22,OUT018,637.5735090128752
FDR60,OUT049,1349.202909881423
FDC50,OUT019,230.00859181286538
FDV24,OUT013,2336.3497827027018
DRF48,OUT010,542.9755395973153
FDQ47,OUT046,552.5502107784431
DRN36,OUT049,1517.634856621005
NCY06,OUT035,1961.8131869822487
FDE52,OUT035,1437.187002666666
NCB54,OUT045,2022.537150961537
NCF31,OUT035,2336.3497827027018
FDJ08,OUT027,5669.163351428568
NCC07,OUT017,1622.9196420689652
NCD19,OUT027,1378.2631852760742
FDL46,OUT049,1874.4309598591553
FDM20,OUT045,3956.960966486485
NCI06,OUT010,384.48867398374
DRM11,OUT035,4311.576251315791
NCH07,OUT018,2662.2946364485992
FDS23,OUT013,2153.3142637362625
FDO49,OUT018,754.596095726496
FDS35,OUT049,1103.1862133333334
DRK39,OUT045,1349.202909881423
DRI39,OUT049,876.3205797979799
FDV04,OUT017,2662.2946364485992
NCN14,OUT035,3035.8932718309834
FDH08,OUT013,3852.7519279569924
FDS20,OUT046,3343.8390911504407
FDV40,OUT049,1103.1862133333334
FDZ48,OUT010,230.00859181286538
FDS24,OUT027,2513.079854666666
FDK44,OUT049,2997.4076790419153
FDS48,OUT045,2410.086386585367
FDK26,OUT010,542.9755395973153
FDD23,OUT045,3035.8932718309834
NCH54,OUT017,2662.2946364485992
NCP14,OUT010,230.00859181286538
FDM60,OUT010,130.33349056603777
FDV24,OUT017,2410.086386585367
FDH08,OUT018,3327.9525829268273
FDS12,OUT027,3175.335988157896
FDR39,OUT027,5669.163351428568
FDP12,OUT027,1378.2631852760742
DRF60,OUT027,5669.163351428568
FDC09,OUT035,1622.9196420689652
FDF50,OUT018,2931.788768720379
FDG28,OUT035,3956.960966486485
NCE19,OUT017,876.3205797979799
NCM53,OUT010,230.00859181286538
NCN18,OUT049,1735.8992719626171
FDF32,OUT035,2931.788768720379
FDF11,OUT013,3956.960966486485
DRI59,OUT049,3852.7519279569924
NCG54,OUT035,2608.1464869198326
FDM44,OUT046,1735.8992719626171
FDT57,OUT018,3327.9525829268273
FDV24,OUT046,2410.086386585367
FDI50,OUT019,542.9755395973153
FDS09,OUT035,754.596095726496
NCC31,OUT027,4117.317712631579
FDQ07,OUT019,542.9755395973153
FDC22,OUT017,3035.8932718309834
FDZ56,OUT046,2608.1464869198326
FDZ40,OUT019,130.33349056603777
FDS46,OUT027,3175.335988157896
DRD24,OUT045,1961.8131869822487
FDV45,OUT017,3035.8932718309834
FDL26,OUT045,2336.3497827027018
FDA56,OUT018,2022.537150961537
FDN27,OUT046,1874.4309598591553
FDM20,OUT049,3956.960966486485
FDO16,OUT017,1262.93882384106
FDL03,OUT035,2931.788768720379
FDE58,OUT046,1874.4309598591553
FDI02,OUT027,3175.335988157896
NCC55,OUT019,130.33349056603777
FDR03,OUT018,3327.9525829268273
FDB14,OUT017,1262.93882384106
FDR45,OUT013,3956.960966486485
NCN07,OUT017,1961.8131869822487
FDM51,OUT019,230.00859181286538
FDT52,OUT027,5669.163351428568
FDL26,OUT046,2336.3497827027018
NCZ42,OUT046,3956.960966486485
DRI47,OUT019,384.48867398374
FDW40,OUT013,2153.3142637362625
FDN34,OUT046,2608.1464869198326
FDS01,OUT035,2736.9684298755183
NCG55,OUT045,1874.4309598591553
FDC11,OUT035,1349.202909881423
FDX35,OUT018,3327.9525829268273
NCB06,OUT046,2662.2946364485992
FDR09,OUT019,542.9755395973153
FDC53,OUT017,1517.634856621005
FDY45,OUT013,4131.978437869822
FDA22,OUT010,384.48867398374
FDE02,OUT035,1517.634856621005
FDW21,OUT045,1622.9196420689652
FDV34,OUT046,1103.1862133333334
FDS59,OUT049,1735.8992719626171
NCW17,OUT017,2022.537150961537
NCK54,OUT046,1874.4309598591553
FDG17,OUT019,542.9755395973153
FDG35,OUT017,2997.4076790419153
FDD08,OUT010,130.33349056603777
NCO07,OUT017,3628.94806124031
FDJ10,OUT010,286.4177705128204
FDW36,OUT017,1622.9196420689652
FDW21,OUT010,230.00859181286538
FDY19,OUT017,1874.4309598591553
DRE03,OUT013,754.596095726496
NCC55,OUT049,637.5735090128752
FDH52,OUT010,130.33349056603777
FDO09,OUT017,4311.576251315791
FDU43,OUT045,3956.960966486485
FDX09,OUT010,384.48867398374
FDH40,OUT019,230.00859181286538
FDW58,OUT017,1622.9196420689652
FDC47,OUT017,3852.7519279569924
NCR41,OUT035,1517.634856621005
DRG49,OUT035,3956.960966486485
FDC52,OUT027,4117.317712631579
FDY13,OUT046,1103.1862133333334
FDY35,OUT013,637.5735090128752
FDI35,OUT017,3035.8932718309834
NCU18,OUT049,2153.3142637362625
FDY33,OUT018,2662.2946364485992
FDC15,OUT027,4117.317712631579
FDU01,OUT049,3343.8390911504407
NCU42,OUT046,2608.1464869198326
NCV29,OUT018,2736.9684298755183
NCY30,OUT017,3035.8932718309834
FDQ46,OUT049,1735.8992719626171
FDG58,OUT027,4117.317712631579
FDK33,OUT017,3628.94806124031
NCD07,OUT045,1874.4309598591553
NCX29,OUT027,4117.317712631579
NCT42,OUT013,2410.086386585367
DRN59,OUT035,754.596095726496
FDI44,OUT035,1349.202909881423
FDA45,OUT049,2736.9684298755183
FDP31,OUT045,1103.1862133333334
FDY01,OUT046,1874.4309598591553
FDT09,OUT018,1961.8131869822487
DRH03,OUT027,2513.079854666666
FDA36,OUT018,3035.8932718309834
NCF31,OUT017,2336.3497827027018
FDG14,OUT049,2410.086386585367
FDG28,OUT027,5669.163351428568
FDU14,OUT049,4131.978437869822
FDY47,OUT019,286.4177705128204
FDI56,OUT049,1437.187002666666
DRD01,OUT013,876.3205797979799
FDM22,OUT046,876.3205797979799
FDH33,OUT013,637.5735090128752
DRZ24,OUT013,1874.4309598591553
NCQ38,OUT046,1735.8992719626171
FDO16,OUT027,2513.079854666666
FDU07,OUT027,4117.317712631579
NCB07,OUT013,2931.788768720379
FDU48,OUT045,1961.8131869822487
NCM43,OUT045,2608.1464869198326
FDR31,OUT010,384.48867398374
DRK49,OUT018,637.5735090128752
NCI30,OUT010,542.9755395973153
DRD60,OUT017,3035.8932718309834
NCG19,OUT046,3956.960966486485
FDH12,OUT035,1622.9196420689652
FDM32,OUT035,1437.187002666666
FDM27,OUT035,2336.3497827027018
NCU53,OUT027,4117.317712631579
NCQ18,OUT046,1517.634856621005
FDS10,OUT013,2736.9684298755183
FDB33,OUT027,4117.317712631579
FDI12,OUT013,1349.202909881423
NCW42,OUT013,3628.94806124031
NCC06,OUT018,1961.8131869822487
FDW02,OUT017,2022.537150961537
NCD43,OUT017,1622.9196420689652
FDM57,OUT018,1262.93882384106
FDA58,OUT017,3956.960966486485
FDK56,OUT046,3343.8390911504407
FDP52,OUT045,3852.7519279569924
FDW20,OUT018,2022.537150961537
FDS52,OUT049,1735.8992719626171
NCT29,OUT018,2022.537150961537
NCL54,OUT013,2736.9684298755183
FDC05,OUT045,2931.788768720379
FDF34,OUT035,2931.788768720379
FDP03,OUT027,3175.335988157896
FDD32,OUT010,230.00859181286538
FDZ10,OUT045,2022.537150961537
FDZ40,OUT035,876.3205797979799
FDD51,OUT018,637.5735090128752
NCY30,OUT019,384.48867398374
FDP58,OUT017,3628.94806124031
FDV49,OUT017,4311.576251315791
FDY24,OUT019,130.33349056603777
NCO55,OUT017,1622.9196420689652
FDR13,OUT017,1874.4309598591553
FDS51,OUT017,876.3205797979799
FDP26,OUT045,1622.9196420689652
NCB54,OUT027,3175.335988157896
FDF32,OUT017,2931.788768720379
FDN31,OUT018,3035.8932718309834
DRM48,OUT017,552.5502107784431
FDN20,OUT049,2608.1464869198326
DRL01,OUT046,3852.7519279569924
FDV56,OUT049,1735.8992719626171
DRH13,OUT027,3175.335988157896
FDA03,OUT017,2559.2529541176477
FDF47,OUT027,5669.163351428568
FDX32,OUT046,2559.2529541176477
FDX57,OUT049,1517.634856621005
NCA30,OUT045,3035.8932718309834
FDO49,OUT013,754.596095726496
FDL04,OUT019,230.00859181286538
DRM48,OUT035,552.5502107784431
FDR16,OUT013,3628.94806124031
NCC19,OUT018,3035.8932718309834
NCE42,OUT045,3956.960966486485
FDY24,OUT017,876.3205797979799
FDH19,OUT049,2736.9684298755183
FDJ46,OUT013,2997.4076790419153
FDN45,OUT010,542.9755395973153
FDY08,OUT035,1961.8131869822487
FDZ37,OUT035,1349.202909881423
NCT30,OUT045,754.596095726496
DRY23,OUT018,637.5735090128752
NCZ30,OUT018,2022.537150961537
FDC44,OUT018,1874.4309598591553
FDB45,OUT035,1622.9196420689652
FDY04,OUT013,2608.1464869198326
FDM27,OUT046,2662.2946364485992
FDZ43,OUT017,3956.960966486485
FDT39,OUT019,384.48867398374
NCC06,OUT019,286.4177705128204
FDL15,OUT027,4117.317712631579
FDL57,OUT017,4131.978437869822
FDU08,OUT046,1517.634856621005
FDK40,OUT017,4311.576251315791
FDQ12,OUT010,542.9755395973153
FDS48,OUT017,2410.086386585367
FDP09,OUT045,3628.94806124031
FDW21,OUT049,1517.634856621005
FDY25,OUT035,3035.8932718309834
DRE13,OUT017,1262.93882384106
FDV43,OUT019,130.33349056603777
FDD22,OUT045,1622.9196420689652
FDM46,OUT019,230.00859181286538
NCO30,OUT010,542.9755395973153
FDM25,OUT046,2997.4076790419153
NCN41,OUT049,2153.3142637362625
FDU24,OUT045,1437.187002666666
FDZ50,OUT046,3343.8390911504407
FDP45,OUT013,4131.978437869822
NCM54,OUT045,2022.537150961537
FDW10,OUT019,384.48867398374
FDP20,OUT017,2022.537150961537
FDK32,OUT046,2410.086386585367
FDN52,OUT049,1349.202909881423
FDM58,OUT045,1622.9196420689652
FDZ46,OUT027,3175.335988157896
NCA18,OUT018,1874.4309598591553
FDD35,OUT046,2153.3142637362625
NCK31,OUT035,754.596095726496
FDI40,OUT027,2513.079854666666
FDT50,OUT019,230.00859181286538
NCT06,OUT046,2608.1464869198326
FDT31,OUT035,3035.8932718309834
FDT45,OUT049,876.3205797979799
FDT13,OUT045,3035.8932718309834
FDO50,OUT045,1437.187002666666
NCU18,OUT010,286.4177705128204
NCR54,OUT049,2931.788768720379
NCO18,OUT018,2736.9684298755183
FDU09,OUT045,876.3205797979799
FDT13,OUT018,3035.8932718309834
FDE09,OUT046,1735.8992719626171
NCK53,OUT019,230.00859181286538
FDG45,OUT049,3628.94806124031
DRH15,OUT035,637.5735090128752
FDO21,OUT019,542.9755395973153
FDD14,OUT027,5669.163351428568
FDC09,OUT046,1735.8992719626171
FDH45,OUT027,1378.2631852760742
FDV32,OUT046,1103.1862133333334
FDG12,OUT035,1874.4309598591553
FDS32,OUT013,2153.3142637362625
NCL55,OUT018,3327.9525829268273
DRE01,OUT035,3956.960966486485
DRE15,OUT049,1349.202909881423
NCL42,OUT045,3956.960966486485
FDP31,OUT013,1103.1862133333334
FDN33,OUT018,1262.93882384106
FDZ59,OUT046,2608.1464869198326
FDE45,OUT010,384.48867398374
FDJ07,OUT013,1874.4309598591553
FDQ45,OUT018,3035.8932718309834
FDM33,OUT027,5669.163351428568
FDO15,OUT010,130.33349056603777
FDM46,OUT013,1437.187002666666
FDR03,OUT045,3628.94806124031
FDY49,OUT018,2608.1464869198326
FDQ60,OUT045,1874.4309598591553
FDW10,OUT049,2736.9684298755183
FDO51,OUT049,637.5735090128752
FDJ40,OUT018,1622.9196420689652
FDS20,OUT018,3035.8932718309834
FDU45,OUT013,1874.4309598591553
FDV02,OUT035,2608.1464869198326
FDN09,OUT046,3956.960966486485
NCM55,OUT027,5669.163351428568
FDN23,OUT018,2559.2529541176477
FDY31,OUT010,384.48867398374
FDW03,OUT010,230.00859181286538
FDD14,OUT046,3343.8390911504407
FDV23,OUT017,2022.537150961537
DRI03,OUT045,2736.9684298755183
FDN13,OUT035,1517.634856621005
FDF45,OUT027,1378.2631852760742
FDU46,OUT035,1349.202909881423
FDB57,OUT049,3628.94806124031
FDV12,OUT049,1517.634856621005
FDQ58,OUT013,2410.086386585367
NCA18,OUT017,1874.4309598591553
FDH52,OUT049,876.3205797979799
FDM24,OUT018,2410.086386585367
NCP43,OUT027,5669.163351428568
NCO18,OUT019,384.48867398374
FDM32,OUT017,1262.93882384106
NCL07,OUT017,552.5502107784431
FDK03,OUT013,4131.978437869822
FDP59,OUT017,1622.9196420689652
FDQ24,OUT049,4131.978437869822
FDQ16,OUT018,1622.9196420689652
FDU44,OUT013,2662.2946364485992
FDH28,OUT010,130.33349056603777
FDV28,OUT019,130.33349056603777
FDM22,OUT045,876.3205797979799
FDR56,OUT046,2931.788768720379
FDV39,OUT049,2931.788768720379
FDU37,OUT019,130.33349056603777
FDQ11,OUT010,542.9755395973153
FDX02,OUT045,3628.94806124031
NCS42,OUT018,1262.93882384106
FDY57,OUT027,2513.079854666666
FDB21,OUT049,3956.960966486485
FDE28,OUT017,3852.7519279569924
FDQ55,OUT017,1874.4309598591553
FDA48,OUT049,3628.94806124031
FDZ19,OUT045,2997.4076790419153
NCC43,OUT045,4131.978437869822
NCV18,OUT046,1349.202909881423
NCA42,OUT018,2662.2946364485992
FDY45,OUT046,4131.978437869822
NCC30,OUT045,2736.9684298755183
FDM57,OUT013,1349.202909881423
FDL09,OUT010,384.48867398374
FDB09,OUT027,3175.335988157896
FDT44,OUT035,1874.4309598591553
NCT06,OUT027,4117.317712631579
FDX26,OUT049,3343.8390911504407
FDK32,OUT013,2336.3497827027018
DRA12,OUT046,2153.3142637362625
FDO46,OUT010,542.9755395973153
FDE52,OUT013,1349.202909881423
NCH42,OUT045,3852.7519279569924
FDV08,OUT035,637.5735090128752
FDB47,OUT018,3327.9525829268273
FDC28,OUT010,230.00859181286538
FDD22,OUT046,1874.4309598591553
FDS07,OUT027,3175.335988157896
DRI13,OUT045,3628.94806124031
FDG32,OUT018,3327.9525829268273
FDU14,OUT017,4131.978437869822
FDD28,OUT019,130.33349056603777
NCP41,OUT017,1622.9196420689652
FDS08,OUT049,2736.9684298755183
FDX47,OUT045,2662.2946364485992
FDC53,OUT019,230.00859181286538
FDQ19,OUT035,3956.960966486485
FDL14,OUT045,2336.3497827027018
FDM33,OUT019,542.9755395973153
FDA51,OUT045,1874.4309598591553
FDZ27,OUT018,754.596095726496
FDT04,OUT046,637.5735090128752
DRC13,OUT049,2153.3142637362625
FDR16,OUT027,5669.163351428568
FDQ03,OUT027,5669.163351428568
FDE38,OUT035,2608.1464869198326
DRH23,OUT027,1378.2631852760742
FDT11,OUT019,542.9755395973153
FDD09,OUT035,2736.9684298755183
FDR40,OUT045,1349.202909881423
FDX07,OUT017,3035.8932718309834
FDR07,OUT035,1517.634856621005
FDA51,OUT017,1874.4309598591553
FDT59,OUT019,542.9755395973153
FDF20,OUT017,2931.788768720379
FDR13,OUT045,1874.4309598591553
FDY26,OUT049,3628.94806124031
FDW04,OUT017,1961.8131869822487
FDK52,OUT017,3852.7519279569924
FDN60,OUT049,2662.2946364485992
FDM09,OUT019,384.48867398374
FDP46,OUT049,1349.202909881423
FDB50,OUT019,130.33349056603777
NCQ29,OUT049,4311.576251315791
FDP16,OUT027,5669.163351428568
FDX33,OUT018,2662.2946364485992
FDP07,OUT010,542.9755395973153
FDN22,OUT046,4131.978437869822
FDF39,OUT049,4311.576251315791
FDS21,OUT017,876.3205797979799
NCM42,OUT013,1735.8992719626171
FDK50,OUT019,384.48867398374
DRF13,OUT027,4117.317712631579
FDH35,OUT018,2608.1464869198326
FDP60,OUT018,1517.634856621005
DRJ49,OUT027,3175.335988157896
NCT42,OUT019,384.48867398374
FDE38,OUT049,2608.1464869198326
FDI04,OUT049,2931.788768720379
NCH54,OUT045,2662.2946364485992
FDT56,OUT049,876.3205797979799
DRD15,OUT018,3327.9525829268273
FDV58,OUT013,3343.8390911504407
FDP21,OUT049,3343.8390911504407
FDH05,OUT013,3852.7519279569924
FDR10,OUT027,4117.317712631579
NCP06,OUT045,2410.086386585367
FDF33,OUT049,1735.8992719626171
DRK37,OUT013,3343.8390911504407
DRH49,OUT045,1349.202909881423
FDT58,OUT013,2608.1464869198326
FDD41,OUT018,1622.9196420689652
FDP40,OUT018,1622.9196420689652
FDM51,OUT027,2513.079854666666
FDO45,OUT010,230.00859181286538
FDW33,OUT010,230.00859181286538
FDY24,OUT045,876.3205797979799
FDB10,OUT010,542.9755395973153
FDM40,OUT035,1961.8131869822487
NCI06,OUT017,3035.8932718309834
FDW12,OUT019,384.48867398374
FDX48,OUT027,4117.317712631579
NCW05,OUT027,3175.335988157896
FDX27,OUT017,1517.634856621005
DRM37,OUT045,2931.788768720379
FDA38,OUT045,3956.960966486485
FDR36,OUT046,637.5735090128752
FDZ45,OUT046,2931.788768720379
FDG05,OUT017,2662.2946364485992
FDK28,OUT013,4311.576251315791
FDV47,OUT045,1349.202909881423
FDN21,OUT045,2662.2946364485992
FDP20,OUT027,3175.335988157896
FDI35,OUT045,3035.8932718309834
DRY23,OUT013,637.5735090128752
FDA56,OUT017,2022.537150961537
FDB09,OUT013,2153.3142637362625
NCO26,OUT027,3175.335988157896
FDQ49,OUT018,2336.3497827027018
FDI52,OUT027,3175.335988157896
FDZ44,OUT027,3175.335988157896
FDZ09,OUT018,2608.1464869198326
FDY03,OUT049,1874.4309598591553
NCG42,OUT017,1961.8131869822487
DRI13,OUT027,5669.163351428568
FDQ32,OUT013,2153.3142637362625
FDW16,OUT035,1437.187002666666
FDU27,OUT046,754.596095726496
FDR28,OUT010,384.48867398374
FDQ49,OUT010,384.48867398374
FDS37,OUT046,1874.4309598591553
FDW26,OUT018,3327.9525829268273
FDX12,OUT018,3327.9525829268273
NCP06,OUT013,2410.086386585367
FDW45,OUT010,384.48867398374
NCN30,OUT049,1517.634856621005
FDN24,OUT049,876.3205797979799
NCL41,OUT027,1378.2631852760742
FDR02,OUT019,230.00859181286538
FDD09,OUT010,384.48867398374
FDS33,OUT010,230.00859181286538
FDU22,OUT045,2022.537150961537
FDI53,OUT013,2662.2946364485992
DRH01,OUT049,2736.9684298755183
FDX32,OUT013,2153.3142637362625
NCP30,OUT018,637.5735090128752
FDB60,OUT045,2931.788768720379
FDB14,OUT049,1437.187002666666
NCP02,OUT035,876.3205797979799
FDJ10,OUT017,1961.8131869822487
FDG34,OUT046,1735.8992719626171
NCB18,OUT017,1262.93882384106
FDM16,OUT049,1103.1862133333334
FDW25,OUT018,1262.93882384106
FDB35,OUT010,230.00859181286538
DRN11,OUT013,2153.3142637362625
FDF41,OUT019,542.9755395973153
FDH16,OUT045,1349.202909881423
NCQ50,OUT018,3327.9525829268273
DRH23,OUT018,876.3205797979799
DRJ37,OUT013,2336.3497827027018
DRJ24,OUT027,5669.163351428568
FDY16,OUT035,3035.8932718309834
FDQ27,OUT045,1622.9196420689652
FDZ33,OUT045,2410.086386585367
FDF29,OUT045,1961.8131869822487
FDA08,OUT049,2608.1464869198326
FDG31,OUT046,1103.1862133333334
FDE34,OUT019,542.9755395973153
NCR30,OUT027,1378.2631852760742
FDV33,OUT035,4311.576251315791
DRZ24,OUT018,2022.537150961537
NCL54,OUT035,2997.4076790419153
FDR12,OUT049,2997.4076790419153
NCC54,OUT046,3956.960966486485
DRN59,OUT013,754.596095726496
FDX50,OUT019,230.00859181286538
FDV31,OUT027,5669.163351428568
NCA29,OUT027,4117.317712631579
FDW60,OUT049,2736.9684298755183
FDX08,OUT017,3035.8932718309834
DRD49,OUT013,3956.960966486485
FDD33,OUT046,3852.7519279569924
FDW35,OUT013,637.5735090128752
FDJ36,OUT017,1622.9196420689652
FDV51,OUT035,2608.1464869198326
FDW36,OUT046,1735.8992719626171
FDH35,OUT046,2608.1464869198326
NCS30,OUT027,3175.335988157896
FDN49,OUT017,637.5735090128752
FDL08,OUT018,3327.9525829268273
FDI09,OUT013,3956.960966486485
FDP19,OUT018,1961.8131869822487
FDU21,OUT010,130.33349056603777
NCP41,OUT045,1622.9196420689652
FDY10,OUT013,1874.4309598591553
FDP12,OUT018,552.5502107784431
NCN26,OUT049,1874.4309598591553
FDK44,OUT013,2997.4076790419153
FDC28,OUT049,1735.8992719626171
FDJ41,OUT027,5669.163351428568
NCT29,OUT035,2022.537150961537
NCH42,OUT019,542.9755395973153
FDU60,OUT018,2608.1464869198326
FDS02,OUT045,3035.8932718309834
FDC51,OUT046,2153.3142637362625
FDU03,OUT013,3343.8390911504407
FDX39,OUT045,3628.94806124031
NCY05,OUT010,130.33349056603777
NCL06,OUT027,5669.163351428568
FDD32,OUT035,1349.202909881423
NCN41,OUT045,2022.537150961537
NCX53,OUT049,2153.3142637362625
FDU57,OUT019,384.48867398374
FDQ23,OUT046,1735.8992719626171
FDQ52,OUT045,4131.978437869822
FDC14,OUT045,637.5735090128752
FDY09,OUT035,2736.9684298755183
FDQ28,OUT045,2336.3497827027018
FDV25,OUT046,3628.94806124031
FDJ07,OUT035,1874.4309598591553
DRB25,OUT049,1735.8992719626171
FDK52,OUT019,542.9755395973153
FDY52,OUT027,1378.2631852760742
FDB28,OUT046,2931.788768720379
FDT36,OUT035,552.5502107784431
FDV25,OUT017,3628.94806124031
NCN07,OUT027,3175.335988157896
FDC57,OUT017,3035.8932718309834
FDQ03,OUT018,3327.9525829268273
FDU23,OUT017,2608.1464869198326
NCX41,OUT035,3628.94806124031
NCD06,OUT035,754.596095726496
FDW08,OUT045,1622.9196420689652
NCU29,OUT017,2559.2529541176477
NCE06,OUT013,2662.2946364485992
FDV52,OUT010,286.4177705128204
FDB02,OUT017,2736.9684298755183
NCR18,OUT045,637.5735090128752
FDK16,OUT049,1517.634856621005
NCQ29,OUT010,542.9755395973153
FDZ01,OUT019,230.00859181286538
FDW27,OUT035,2662.2946364485992
FDD17,OUT018,3327.9525829268273
FDW39,OUT013,2736.9684298755183
DRH59,OUT045,1103.1862133333334
FDS52,OUT013,1735.8992719626171
FDU40,OUT027,5669.163351428568
NCF54,OUT013,2997.4076790419153
FDH46,OUT045,1622.9196420689652
NCP14,OUT049,1735.8992719626171
FDH50,OUT049,3343.8390911504407
DRF15,OUT010,384.48867398374
FDV27,OUT027,2513.079854666666
NCJ06,OUT049,2153.3142637362625
FDN02,OUT018,3327.9525829268273
FDQ51,OUT049,754.596095726496
FDQ07,OUT017,3628.94806124031
FDS45,OUT049,1735.8992719626171
NCJ06,OUT045,2022.537150961537
FDD36,OUT035,1874.4309598591553
FDY25,OUT045,3035.8932718309834
FDU52,OUT046,2336.3497827027018
DRK47,OUT017,3852.7519279569924
NCL30,OUT017,1961.8131869822487
FDN22,OUT035,4131.978437869822
NCF30,OUT027,3175.335988157896
FDK03,OUT035,4131.978437869822
FDT45,OUT017,876.3205797979799
NCC54,OUT027,5669.163351428568
FDP08,OUT018,2931.788768720379
FDU44,OUT046,2608.1464869198326
DRG39,OUT035,876.3205797979799
FDU32,OUT049,2153.3142637362625
